time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-03-30 16:00:00,21.6,41,7.8,19.8,0,0.00,975.6
2024-03-30 17:00:00,20.1,39,5.7,18.1,0,0.00,975.4
2024-03-30 18:00:00,17.9,40,4.1,15.6,0,0.00,975.6
2024-03-30 19:00:00,16.7,49,5.9,15.3,0,0.00,975.8
2024-03-30 20:00:00,14.8,55,5.9,13.1,0,0.00,975.7
2024-03-30 21:00:00,13.6,65,7.1,12.1,0,0.00,976.0
2024-03-30 22:00:00,13.1,66,6.9,11.5,0,0.00,976.0
2024-03-30 23:00:00,12.4,71,7.3,11.0,0,0.00,976.2
2024-03-31 00:00:00,12.3,75,8.0,10.7,0,0.00,975.3
2024-03-31 01:00:00,11.6,74,7.1,9.8,0,0.00,975.4
2024-03-31 02:00:00,11.4,73,6.7,9.4,0,0.00,975.7
2024-03-31 03:00:00,11.9,64,5.3,9.3,0,0.00,975.7
2024-03-31 04:00:00,11.3,65,5.0,8.9,0,0.00,975.0
2024-03-31 05:00:00,11.5,65,5.2,8.4,0,0.00,974.7
2024-03-31 06:00:00,12.7,61,5.3,9.8,0,0.00,974.1
2024-03-31 07:00:00,14.4,58,6.2,11.6,0,0.00,975.1
2024-03-31 08:00:00,16.2,54,6.9,13.2,0,0.00,975.4
2024-03-31 09:00:00,17.7,51,7.4,14.6,0,0.00,975.4
2024-03-31 10:00:00,21.0,41,7.3,19.5,0,0.00,975.7
2024-03-31 11:00:00,21.9,36,6.1,18.8,0,0.00,975.7
2024-03-31 12:00:00,21.1,40,6.9,18.4,0,0.00,975.7
2024-03-31 13:00:00,20.5,43,7.5,16.6,0,0.00,975.1
2024-03-31 14:00:00,19.5,52,9.4,17.8,0,0.10,975.1
2024-03-31 15:00:00,19.4,52,9.3,17.1,0,0.00,975.7
2024-03-31 16:00:00,18.8,55,9.5,17.1,0,0.00,975.1
2024-03-31 17:00:00,17.5,58,9.2,15.3,0,0.00,975.1
2024-03-31 18:00:00,16.9,58,8.5,14.6,0,0.00,974.9
2024-03-31 19:00:00,15.8,65,9.2,14.9,0,0.00,975.8
2024-03-31 20:00:00,14.9,71,9.7,14.4,0,0.00,976.4
2024-03-31 21:00:00,14.6,72,9.6,13.0,0,0.00,975.9
2024-03-31 22:00:00,13.7,78,9.9,12.5,0,0.00,976.2
2024-03-31 23:00:00,13.3,82,10.3,12.1,0,0.00,975.4
2024-04-01 00:00:00,13.3,79,9.7,12.5,0,0.00,974.2
2024-04-01 01:00:00,14.1,75,9.7,12.3,0,0.00,974.4
2024-04-01 02:00:00,14.2,75,9.8,11.7,0,0.00,973.9
2024-04-01 03:00:00,14.3,75,9.9,11.2,0,0.00,971.7
2024-04-01 04:00:00,14.0,76,9.9,12.0,0,0.00,971.3
2024-04-01 05:00:00,15.3,70,9.9,12.6,0,0.00,972.2
2024-04-01 06:00:00,16.0,65,9.4,13.2,0,0.00,971.5
2024-04-01 07:00:00,17.7,56,8.8,14.9,0,0.00,971.8
2024-04-01 08:00:00,20.9,41,7.1,19.1,0,0.00,971.8
2024-04-01 09:00:00,23.9,27,3.8,20.6,0,0.00,971.5
2024-04-01 10:00:00,23.2,37,7.7,20.8,0,0.00,972.0
2024-04-01 11:00:00,24.1,36,8.1,22.1,0,0.00,971.4
2024-04-01 12:00:00,24.4,34,7.5,21.8,0,0.00,971.4
2024-04-01 13:00:00,24.7,34,7.8,22.2,0,0.00,969.5
2024-04-01 14:00:00,24.2,33,6.9,20.3,0,0.00,968.9
2024-04-01 15:00:00,22.1,41,8.2,17.7,0,0.00,968.3
2024-04-01 16:00:00,20.3,49,9.3,17.1,8,0.00,968.9
2024-04-01 17:00:00,18.6,52,8.5,16.5,15,0.00,969.6
2024-04-01 18:00:00,14.9,57,6.4,10.5,23,0.00,970.7
2024-04-01 19:00:00,12.8,66,6.6,8.8,42,0.00,971.3
2024-04-01 20:00:00,12.4,65,6.0,9.7,62,1.20,971.5
2024-04-01 21:00:00,11.0,74,6.6,8.7,81,0.50,972.4
2024-04-01 22:00:00,10.6,82,7.6,8.9,87,1.30,973.3
2024-04-01 23:00:00,10.7,77,6.8,9.2,94,0.90,973.8
2024-04-02 00:00:00,10.7,71,5.7,9.4,100,0.80,974.0
2024-04-02 01:00:00,10.0,88,8.1,8.8,89,0.80,975.8
2024-04-02 02:00:00,9.8,88,7.9,8.7,79,0.20,976.3
2024-04-02 03:00:00,10.0,76,6.0,8.6,68,0.00,976.1
2024-04-02 04:00:00,10.1,70,4.9,8.4,45,0.00,976.7
2024-04-02 05:00:00,9.9,69,4.4,7.6,23,0.00,977.5
2024-04-02 06:00:00,10.6,68,5.0,8.4,0,0.00,978.2
2024-04-02 07:00:00,12.3,63,5.4,9.3,0,0.00,979.3
2024-04-02 08:00:00,14.2,53,4.7,10.8,0,0.00,980.1
2024-04-02 09:00:00,15.8,38,1.5,12.0,0,0.00,980.5
2024-04-02 10:00:00,16.8,32,0.0,13.4,20,0.00,980.8
2024-04-02 11:00:00,17.7,30,-0.1,14.3,41,0.00,980.6
2024-04-02 12:00:00,16.2,56,7.4,13.5,61,0.00,981.1
2024-04-02 13:00:00,16.9,45,4.9,13.7,74,0.00,979.9
2024-04-02 14:00:00,13.4,58,5.3,9.3,87,0.00,981.3
2024-04-02 15:00:00,13.5,52,3.8,10.6,100,0.00,981.5
2024-04-02 16:00:00,13.2,56,4.6,9.7,95,0.00,981.3
2024-04-02 17:00:00,12.9,55,4.1,9.6,89,0.00,981.9
2024-04-02 18:00:00,12.2,52,2.6,10.1,84,0.00,982.5
2024-04-02 19:00:00,11.0,63,4.2,9.3,58,0.00,983.4
2024-04-02 20:00:00,10.5,59,2.8,8.5,32,0.00,983.2
2024-04-02 21:00:00,8.2,81,5.1,6.8,6,0.00,983.5
2024-04-02 22:00:00,7.2,92,6.0,5.7,4,0.00,983.9
2024-04-02 23:00:00,6.4,97,6.0,5.1,2,0.00,983.9
2024-04-03 00:00:00,5.9,92,4.7,4.4,0,0.00,984.0
2024-04-03 01:00:00,5.2,94,4.3,3.7,0,0.00,983.8
2024-04-03 02:00:00,6.4,77,2.6,4.4,0,0.00,983.5
2024-04-03 03:00:00,6.5,73,2.0,4.5,0,0.00,982.7
2024-04-03 04:00:00,4.6,88,2.8,2.6,0,0.00,983.2
2024-04-03 05:00:00,4.6,87,2.6,2.8,0,0.00,983.2
2024-04-03 06:00:00,5.0,89,3.4,3.1,0,0.00,983.1
2024-04-03 07:00:00,7.4,76,3.5,5.6,0,0.00,983.2
2024-04-03 08:00:00,9.9,64,3.4,8.1,0,0.00,983.2
2024-04-03 09:00:00,12.3,62,5.2,10.2,0,0.00,983.2
2024-04-03 10:00:00,14.7,58,6.5,13.3,0,0.00,982.3
2024-04-03 11:00:00,16.5,50,6.0,15.1,0,0.00,981.6
2024-04-03 12:00:00,16.7,41,3.4,13.3,0,0.00,981.5
2024-04-03 13:00:00,16.0,44,3.7,12.5,0,0.00,981.1
2024-04-03 14:00:00,15.6,47,4.3,12.3,0,0.00,981.0
2024-04-03 15:00:00,15.2,45,3.4,12.3,0,0.00,981.0
2024-04-03 16:00:00,14.6,45,2.8,12.1,0,0.00,980.9
2024-04-03 17:00:00,13.9,51,3.9,12.2,0,0.00,981.0
2024-04-03 18:00:00,13.0,51,3.1,11.0,0,0.00,981.2
2024-04-03 19:00:00,11.6,54,2.6,9.5,0,0.00,981.3
2024-04-03 20:00:00,11.8,50,1.7,8.8,0,0.00,981.5
2024-04-03 21:00:00,13.0,46,1.6,9.2,0,0.00,981.9
2024-04-03 22:00:00,13.1,45,1.4,8.9,0,0.00,982.8
2024-04-03 23:00:00,13.1,47,2.0,9.1,0,0.00,983.3
2024-04-04 00:00:00,13.2,48,2.4,9.3,0,0.00,983.6
2024-04-04 01:00:00,12.6,51,2.7,9.0,0,0.00,984.0
2024-04-04 02:00:00,12.3,55,3.5,9.1,0,0.00,984.3
2024-04-04 03:00:00,12.1,59,4.3,9.3,0,0.00,984.7
2024-04-04 04:00:00,11.3,61,4.0,9.2,0,0.00,984.0
2024-04-04 05:00:00,10.8,63,4.0,8.7,0,0.00,984.6
2024-04-04 06:00:00,11.4,62,4.3,9.0,0,0.00,985.1
2024-04-04 07:00:00,12.8,61,5.5,11.0,0,0.00,985.7
2024-04-04 08:00:00,14.1,58,5.9,12.4,0,0.00,986.1
2024-04-04 09:00:00,15.2,55,6.2,13.5,0,0.00,986.2
2024-04-04 10:00:00,17.8,45,5.7,16.4,0,0.00,986.0
2024-04-04 11:00:00,19.3,42,6.0,18.1,0,0.00,985.8
2024-04-04 12:00:00,20.2,38,5.4,18.3,0,0.00,985.4
2024-04-04 13:00:00,20.5,40,6.4,18.2,0,0.00,984.5
2024-04-04 14:00:00,20.9,40,6.8,18.7,0,0.00,984.1
2024-04-04 15:00:00,21.0,38,6.1,18.0,0,0.00,983.6
2024-04-04 16:00:00,19.8,39,5.4,16.7,0,0.00,983.2
2024-04-04 17:00:00,18.6,40,4.7,16.2,0,0.00,983.5
2024-04-04 18:00:00,18.1,41,4.6,16.4,0,0.00,983.3
2024-04-04 19:00:00,15.9,54,6.6,14.6,0,0.00,984.1
2024-04-04 20:00:00,14.5,62,7.3,13.5,0,0.00,984.9
2024-04-04 21:00:00,13.1,70,7.8,12.3,0,0.00,985.1
2024-04-04 22:00:00,14.0,56,5.4,12.6,0,0.00,985.3
2024-04-04 23:00:00,11.7,66,5.6,9.9,0,0.00,986.5
2024-04-05 00:00:00,10.1,74,5.6,8.3,0,0.00,986.9
2024-04-05 01:00:00,11.0,70,5.8,9.4,0,0.00,987.5
2024-04-05 02:00:00,10.2,75,5.9,8.9,0,0.00,988.1
2024-04-05 03:00:00,10.3,71,5.3,8.6,0,0.00,988.0
2024-04-05 04:00:00,10.6,69,5.2,9.0,0,0.00,988.4
2024-04-05 05:00:00,9.0,78,5.4,7.6,0,0.00,989.1
2024-04-05 06:00:00,9.6,80,6.3,8.3,0,0.00,989.7
2024-04-05 07:00:00,11.3,68,5.6,9.8,0,0.00,990.4
2024-04-05 08:00:00,14.2,66,8.0,13.3,0,0.00,990.2
2024-04-05 09:00:00,19.0,52,8.9,17.7,0,0.00,989.9
2024-04-05 10:00:00,21.0,40,6.9,18.7,0,0.00,989.5
2024-04-05 11:00:00,21.8,34,5.2,19.4,0,0.00,989.2
2024-04-05 12:00:00,22.0,36,6.3,19.6,0,0.00,988.8
2024-04-05 13:00:00,23.3,36,7.4,22.0,0,0.00,987.9
2024-04-05 14:00:00,23.4,38,8.2,20.9,0,0.00,987.3
2024-04-05 15:00:00,23.1,38,8.0,20.2,0,0.00,987.1
2024-04-05 16:00:00,22.2,41,8.3,20.1,0,0.00,987.2
2024-04-05 17:00:00,20.6,45,8.3,19.6,0,0.00,986.6
2024-04-05 18:00:00,18.9,48,7.7,18.0,0,0.00,986.7
2024-04-05 19:00:00,16.5,57,8.0,15.8,0,0.00,987.4
2024-04-05 20:00:00,14.3,72,9.3,13.6,0,0.00,987.9
2024-04-05 21:00:00,14.1,72,9.1,13.4,0,0.00,988.1
2024-04-05 22:00:00,15.9,57,7.4,15.0,0,0.00,987.8
2024-04-05 23:00:00,13.3,74,8.8,12.5,0,0.00,987.3
2024-04-06 00:00:00,11.0,89,9.3,10.6,0,0.00,987.7
2024-04-06 01:00:00,10.5,88,8.6,9.6,0,0.00,988.6
2024-04-06 02:00:00,10.8,84,8.2,10.2,0,0.00,988.6
2024-04-06 03:00:00,10.7,86,8.4,9.7,0,0.00,987.9
2024-04-06 04:00:00,9.2,94,8.3,8.3,0,0.00,988.5
2024-04-06 05:00:00,9.7,88,7.8,8.6,0,0.00,988.5
2024-04-06 06:00:00,11.2,82,8.2,10.2,0,0.00,989.2
2024-04-06 07:00:00,13.5,74,9.0,12.9,0,0.00,989.1
2024-04-06 08:00:00,16.1,61,8.5,14.8,0,0.00,989.6
2024-04-06 09:00:00,19.3,57,10.5,18.9,0,0.00,989.4
2024-04-06 10:00:00,21.9,49,10.7,21.7,0,0.00,989.9
2024-04-06 11:00:00,23.8,46,11.5,24.2,0,0.00,989.2
2024-04-06 12:00:00,25.2,36,9.1,24.2,0,0.00,988.1
2024-04-06 13:00:00,26.1,33,8.6,24.5,0,0.00,988.0
2024-04-06 14:00:00,26.8,34,9.6,25.9,0,0.00,987.2
2024-04-06 15:00:00,27.1,30,8.0,25.3,0,0.00,986.6
2024-04-06 16:00:00,26.2,36,10.0,25.6,0,0.00,986.4
2024-04-06 17:00:00,23.7,52,13.3,24.2,0,0.00,986.8
2024-04-06 18:00:00,21.4,56,12.2,21.8,0,0.00,987.4
2024-04-06 19:00:00,19.2,57,10.4,19.2,0,0.00,987.8
2024-04-06 20:00:00,18.0,59,9.9,17.9,0,0.00,988.3
2024-04-06 21:00:00,16.0,68,10.1,15.8,0,0.00,988.9
2024-04-06 22:00:00,15.7,67,9.6,15.4,0,0.00,988.4
2024-04-06 23:00:00,15.1,66,8.8,14.4,0,0.00,988.4
2024-04-07 00:00:00,13.3,78,9.6,12.7,0,0.00,988.7
2024-04-07 01:00:00,13.5,78,9.7,13.3,0,0.00,988.7
2024-04-07 02:00:00,12.1,84,9.4,11.8,0,0.00,988.3
2024-04-07 03:00:00,12.5,81,9.3,12.1,0,0.00,988.5
2024-04-07 04:00:00,12.5,80,9.2,12.1,0,0.00,988.7
2024-04-07 05:00:00,11.8,83,9.0,11.2,0,0.00,989.0
2024-04-07 06:00:00,13.1,78,9.3,12.6,0,0.00,989.0
2024-04-07 07:00:00,14.7,71,9.5,14.0,0,0.00,989.1
2024-04-07 08:00:00,17.6,58,9.3,16.9,0,0.00,989.7
2024-04-07 09:00:00,21.2,49,10.1,20.9,0,0.00,990.1
2024-04-07 10:00:00,23.5,43,10.2,23.0,0,0.00,989.9
2024-04-07 11:00:00,25.0,34,8.0,23.9,0,0.00,989.4
2024-04-07 12:00:00,25.9,38,10.5,25.5,0,0.00,989.1
2024-04-07 13:00:00,26.6,44,13.3,26.6,0,0.00,988.9
2024-04-07 14:00:00,26.5,44,13.3,25.8,0,0.0,988.4
2024-04-07 15:00:00,26.9,33,9.2,24.8,0,0.0,988.4
2024-04-07 16:00:00,25.7,36,9.5,23.5,0,0.0,988.3
2024-04-07 17:00:00,24.3,47,12.3,23.3,0,0.0,988.0
2024-04-07 18:00:00,22.0,55,12.5,21.5,0,0.0,988.0
2024-04-07 19:00:00,19.8,55,10.5,19.3,0,0.0,988.4
2024-04-07 20:00:00,18.8,58,10.4,18.5,0,0.0,988.4
2024-04-07 21:00:00,17.7,62,10.3,17.5,0,0.0,988.6
2024-04-07 22:00:00,17.6,58,9.3,17.2,0,0.0,988.2
2024-04-07 23:00:00,17.3,63,10.2,17.1,0,0.0,988.1
2024-04-08 01:00:00,15.4,71,10.1,15.1,0,0.0,987.4
2024-04-08 02:00:00,16.0,61,8.4,15.4,0,0.0,987.3
2024-04-08 03:00:00,14.5,69,8.9,13.8,0,0.0,987.2
2024-04-08 04:00:00,13.6,83,10.7,13.6,0,0.0,986.9
2024-04-08 05:00:00,13.3,83,10.5,13.4,0,0.0,987.3
2024-04-08 06:00:00,13.6,82,10.6,13.4,0,0.0,987.3
2024-04-08 07:00:00,15.1,75,10.7,14.9,0,0.0,987.4
2024-04-08 08:00:00,17.9,65,11.2,17.6,0,0.0,987.6
2024-04-08 09:00:00,22.0,57,13.1,21.6,0,0.0,987.4
2024-04-08 10:00:00,24.5,47,12.5,23.2,0,0.0,986.6
2024-04-08 11:00:00,26.8,40,12.0,26.4,0,0.0,985.8
2024-04-08 12:00:00,28.0,30,8.8,26.5,0,0.0,985.5
2024-04-08 13:00:00,27.9,35,11.0,26.7,0,0.0,984.9
2024-04-08 14:00:00,27.5,36,11.1,25.9,0,0.0,984.6
2024-04-08 15:00:00,27.3,34,10.0,25.4,0,0.0,984.2
2024-04-08 16:00:00,26.2,31,7.7,24.2,0,0.0,984.0
2024-04-08 17:00:00,25.3,31,6.9,23.7,0,0.0,983.3
2024-04-08 18:00:00,21.6,47,9.8,20.6,0,0.0,983.2
2024-04-08 19:00:00,20.1,47,8.4,18.9,0,0.0,983.1
2024-04-08 20:00:00,19.9,47,8.3,19.0,0,0.0,983.0
2024-04-08 21:00:00,18.5,58,10.0,18.0,0,0.0,983.2
2024-04-08 22:00:00,16.8,70,11.3,16.8,0,0.0,982.7
2024-04-08 23:00:00,16.9,67,10.7,16.7,0,0.0,982.2
2024-04-09 01:00:00,15.6,70,10.1,15.6,0,0.0,981.9
2024-04-09 02:00:00,14.5,69,8.9,14.2,0,0.0,981.9
2024-04-09 03:00:00,13.9,72,8.9,13.6,0,0.0,981.5
2024-04-09 04:00:00,13.1,72,8.1,12.4,0,0.0,981.4
2024-04-09 05:00:00,12.9,69,7.4,11.7,0,0.0,981.0
2024-04-09 06:00:00,14.3,69,8.7,13.4,0,0.0,980.8
2024-04-09 07:00:00,17.1,62,9.8,16.6,0,0.0,980.7
2024-04-09 08:00:00,21.7,47,9.9,20.8,0,0.0,981.2
2024-04-09 09:00:00,24.4,35,8.0,23.3,0,0.0,981.1
2024-04-09 10:00:00,26.8,25,5.1,25.4,0,0.0,980.9
2024-04-09 11:00:00,26.8,29,7.3,26.7,0,0.0,980.6
2024-04-09 12:00:00,28.0,27,7.3,27.7,0,0.0,980.4
2024-04-09 13:00:00,28.8,24,6.2,28.2,0,0.0,980.0
2024-04-09 14:00:00,28.5,23,5.4,26.2,0,0.0,979.9
2024-04-09 15:00:00,27.3,30,8.2,25.3,0,0.0,980.0
2024-04-09 16:00:00,25.9,34,8.9,24.8,0,0.0,980.2
2024-04-09 17:00:00,24.3,39,9.5,23.8,0,0.0,980.0
2024-04-09 18:00:00,21.9,45,9.4,21.3,0,0.0,980.3
2024-04-09 19:00:00,20.1,50,9.4,19.5,0,0.0,980.7
2024-04-09 20:00:00,19.5,48,8.2,18.7,0,0.0,980.8
2024-04-09 21:00:00,18.0,54,8.6,17.3,0,0.0,981.1
2024-04-09 22:00:00,16.8,61,9.2,16.0,0,0.0,981.3
2024-04-09 23:00:00,16.7,61,9.1,15.9,0,0.0,981.4
2024-04-10 01:00:00,15.4,57,6.9,13.7,0,0.0,982.7
2024-04-10 02:00:00,16.0,63,9.0,14.7,0,0.0,983.7
2024-04-10 03:00:00,15.2,67,9.1,13.4,0,0.0,985.0
2024-04-10 04:00:00,14.3,71,9.1,13.6,0,0.0,986.8
2024-04-10 05:00:00,14.1,72,9.1,13.4,0,0.0,986.7
2024-04-10 06:00:00,14.1,72,9.1,13.4,0,0.0,987.3
2024-04-10 07:00:00,14.6,68,8.8,13.6,0,0.0,988.0
2024-04-10 08:00:00,15.3,61,7.8,13.8,0,0.0,989.8
2024-04-10 09:00:00,16.4,53,6.8,13.8,0,0.0,990.4
2024-04-10 10:00:00,17.3,41,3.9,13.9,0,0.0,990.8
2024-04-10 11:00:00,16.9,41,3.6,13.2,0,0.0,991.4
2024-04-10 12:00:00,17.5,38,3.0,13.3,0,0.0,991.9
2024-04-10 13:00:00,17.7,37,2.8,13.5,0,0.0,992.1
2024-04-10 14:00:00,17.6,37,2.7,13.0,0,0.0,992.0
2024-04-10 15:00:00,17.2,39,3.1,12.8,0,0.0,992.4
2024-04-10 16:00:00,16.5,40,2.8,12.3,0,0.0,992.7
2024-04-10 17:00:00,15.6,42,2.7,12.0,0,0.0,993.6
2024-04-10 18:00:00,14.5,47,3.3,12.0,0,0.0,994.5
2024-04-10 19:00:00,13.4,55,4.5,11.5,0,0.0,995.4
2024-04-10 20:00:00,12.8,55,4.0,11.1,0,0.0,996.6
2024-04-10 21:00:00,12.0,60,4.5,10.3,0,0.0,997.3
2024-04-10 22:00:00,11.4,66,5.2,9.9,0,0.0,997.4
2024-04-10 23:00:00,10.6,65,4.3,8.9,0,0.0,997.6
2024-04-11 01:00:00,9.0,72,4.2,7.1,0,0.0,998.3
2024-04-11 02:00:00,8.5,75,4.3,6.6,0,0.0,998.8
2024-04-11 03:00:00,8.5,73,3.9,6.3,0,0.0,998.8
2024-04-11 04:00:00,9.2,70,4.0,7.1,0,0.0,998.9
2024-04-11 05:00:00,8.6,74,4.2,6.5,0,0.0,999.1
2024-04-11 06:00:00,10.5,68,4.9,8.6,0,0.0,999.4
2024-04-11 07:00:00,13.0,55,4.2,10.9,0,0.0,999.9
2024-04-11 08:00:00,14.6,50,4.3,12.3,0,0.0,1000.6
2024-04-11 09:00:00,15.9,47,4.6,13.4,0,0.0,1000.8
2024-04-11 10:00:00,17.0,44,4.6,15.0,0,0.0,1000.5
2024-04-11 11:00:00,18.2,43,5.4,16.6,0,0.0,999.7
2024-04-11 12:00:00,18.9,46,7.0,18.0,0,0.0,999.6
2024-04-11 13:00:00,19.6,46,7.7,18.7,0,0.0,999.0
2024-04-11 14:00:00,19.8,48,8.5,18.5,0,0.0,998.9
2024-04-11 15:00:00,19.9,48,8.6,18.6,0,0.0,998.7
2024-04-11 16:00:00,19.6,49,8.6,18.3,0,0.0,998.6
2024-04-11 17:00:00,19.1,48,7.8,17.7,0,0.0,998.4
2024-04-11 18:00:00,17.6,58,9.2,16.7,0,0.0,999.2
2024-04-11 19:00:00,16.2,64,9.4,15.8,0,0.0,999.9
2024-04-11 20:00:00,15.6,64,8.8,14.9,0,0.0,1000.3
2024-04-11 21:00:00,15.0,66,8.7,14.4,0,0.0,1000.3
2024-04-11 22:00:00,12.9,73,8.1,11.8,0,0.0,1000.6
2024-04-11 23:00:00,11.3,79,7.8,10.0,0,0.0,1000.6
2024-04-12 01:00:00,10.2,77,6.4,8.7,0,0.0,1000.7
2024-04-12 02:00:00,9.6,79,6.2,8.1,0,0.0,1000.8
2024-04-12 03:00:00,9.8,78,6.1,8.3,0,0.0,1000.6
2024-04-12 04:00:00,9.3,80,6.0,7.8,0,0.0,1000.5
2024-04-12 05:00:00,9.5,79,6.1,8.1,0,0.0,1000.4
2024-04-12 06:00:00,11.3,73,6.6,10.3,0,0.0,1001.0
2024-04-12 07:00:00,13.5,63,6.6,12.2,0,0.0,1001.3
2024-04-12 08:00:00,15.9,58,7.6,14.8,0,0.0,1001.7
2024-04-12 09:00:00,17.9,51,7.6,16.9,0,0.0,1001.5
2024-04-12 10:00:00,19.3,51,8.9,18.8,0,0.0,1001.1
2024-04-12 11:00:00,20.5,48,9.1,20.4,0,0.0,1000.1
2024-04-12 12:00:00,21.3,47,9.5,21.3,0,0.0,999.4
2024-04-12 13:00:00,21.9,46,9.7,21.4,0,0.0,998.6
2024-04-12 14:00:00,22.1,45,9.6,21.1,0,0.0,997.7
2024-04-12 15:00:00,22.0,45,9.5,20.7,0,0.0,997.3
2024-04-12 16:00:00,21.6,47,9.8,20.4,0,0.0,997.0
2024-04-12 17:00:00,20.8,47,9.1,19.3,0,0.0,996.6
2024-04-12 18:00:00,19.1,59,10.9,18.8,0,0.0,996.9
2024-04-12 19:00:00,17.9,63,10.7,18.0,0,0.0,997.5
2024-04-12 20:00:00,15.4,70,9.9,15.0,0,0.0,997.9
2024-04-12 21:00:00,13.8,76,9.6,13.2,0,0.0,998.0
2024-04-12 22:00:00,13.4,77,9.5,12.9,0,0.0,997.8
2024-04-12 23:00:00,13.3,78,9.6,12.7,0,0.0,997.8
2024-04-13 00:00:00,13.0,79,9.5,12.2,0,0.0,997.7
2024-04-13 01:00:00,10.7,91,9.3,9.8,0,0.0,997.6
2024-04-13 02:00:00,10.9,90,9.3,10.3,0,0.0,997.6
2024-04-13 03:00:00,11.1,86,8.9,10.4,0,0.0,997.7
2024-04-13 04:00:00,11.1,85,8.6,10.3,0,0.0,997.1
2024-04-13 05:00:00,11.0,87,8.9,10.1,0,0.0,997.6
2024-04-13 06:00:00,13.0,83,10.2,12.6,0,0.0,997.5
2024-04-13 07:00:00,16.7,77,12.6,17.2,0,0.0,998.0
2024-04-13 08:00:00,18.7,66,12.2,19.2,0,0.0,998.4
2024-04-13 09:00:00,20.9,59,12.6,21.9,0,0.0,998.2
2024-04-13 10:00:00,22.2,56,13.0,23.8,0,0.0,998.0
2024-04-13 11:00:00,23.3,47,11.4,23.9,0,0.0,997.2
2024-04-13 12:00:00,24.2,40,9.7,24.3,0,0.0,996.3
2024-04-13 13:00:00,24.6,40,10.1,24.1,0,0.0,995.6
2024-04-13 14:00:00,24.7,39,9.8,23.4,0,0.0,994.7
2024-04-13 15:00:00,24.9,37,9.2,22.9,0,0.0,994.2
2024-04-13 16:00:00,24.5,43,11.1,22.9,0,0.0,993.7
2024-04-13 17:00:00,23.3,45,10.7,21.7,0,0.0,993.1
2024-04-13 18:00:00,21.3,51,10.7,20.6,0,0.0,993.1
2024-04-13 19:00:00,19.8,56,10.8,19.8,0,0.0,993.4
2024-04-13 20:00:00,16.5,70,11.0,16.3,0,0.0,993.3
2024-04-13 21:00:00,15.7,65,9.1,15.2,0,0.0,993.1
2024-04-13 22:00:00,15.8,61,8.3,15.1,0,0.0,993.3
